0000100101101 //data 218: 18.8125
0000100010000 //data 219: 17.0
0000101011010 //data 220: 21.625
0000101100011 //data 221: 22.1875
0000011101110 //data 222: 14.875
0000011101111 //data 223: 14.9375
0000110100110 //data 224: 26.375
0000100010000 //data 225: 17.0
0000000000000 //data 226: 0.0
0000011011111 //data 227: 13.9375
0000101101110 //data 228: 22.875
0000000000000 //data 229: 0.0
0000000000000 //data 230: 0.0
0000000011010 //data 231: 1.625
0000000111011 //data 232: 3.6875
0000000110000 //data 233: 3.0
0000000111111 //data 234: 3.9375
0000000111101 //data 235: 3.8125
0000001000010 //data 236: 4.125
0000001001000 //data 237: 4.5
0000001001010 //data 238: 4.625
0000001011000 //data 239: 5.5
0000001010000 //data 240: 5.0
0000001000001 //data 241: 4.0625
0000000111000 //data 242: 3.5
0000001001110 //data 243: 4.875
0000001111011 //data 244: 7.6875
0000001110001 //data 245: 7.0625
0000001010000 //data 246: 5.0
0000001010101 //data 247: 5.3125
0000001011111 //data 248: 5.9375
0000001010011 //data 249: 5.1875
0000001010011 //data 250: 5.1875
0000001010111 //data 251: 5.4375
0000001010101 //data 252: 5.3125
0000001001111 //data 253: 4.9375
0000010111011 //data 254: 11.6875
0000011011100 //data 255: 13.75
0000010100000 //data 256: 10.0
0000001111110 //data 257: 7.875
0000000110111 //data 258: 3.4375
0000001000100 //data 259: 4.25
0000001011011 //data 260: 5.6875
0000001010110 //data 261: 5.375
0000001011001 //data 262: 5.5625
0000000111101 //data 263: 3.8125
0000000000000 //data 264: 0.0
0000000000000 //data 265: 0.0
0000000000000 //data 266: 0.0
0000101001010 //data 267: 20.625
0001001110011 //data 268: 39.1875
0001011110110 //data 269: 47.375
0001000101100 //data 270: 34.75
0000101111001 //data 271: 23.5625
0000101100000 //data 272: 22.0
0000100101100 //data 273: 18.75
0000101011111 //data 274: 21.9375
0000110001101 //data 275: 24.8125
0000101110110 //data 276: 23.375
0000101011010 //data 277: 21.625
0000100101000 //data 278: 18.5
0000101011000 //data 279: 21.5
0000101100000 //data 280: 22.0
0000101010110 //data 281: 21.375
0000101010101 //data 282: 21.3125
0000100110101 //data 283: 19.3125
0000100011001 //data 284: 17.5625
0000100111111 //data 285: 19.9375
0000100100110 //data 286: 18.375
0000100100000 //data 287: 18.0
0000100101111 //data 288: 18.9375
0000100110000 //data 289: 19.0
0000011000010 //data 290: 12.125
0000100111000 //data 291: 19.5
0000110111011 //data 292: 27.6875
0000001010010 //data 293: 5.125
0000000000000 //data 294: 0.0
0000000000000 //data 295: 0.0
0000000101010 //data 296: 2.625
0000001000011 //data 297: 4.1875
0000000111010 //data 298: 3.625
0000001000101 //data 299: 4.3125
0000001000001 //data 300: 4.0625
0000000110011 //data 301: 3.1875
0000001000110 //data 302: 4.375
0000001010111 //data 303: 5.4375
0000001010111 //data 304: 5.4375
0000001001111 //data 305: 4.9375
0000001001101 //data 306: 4.8125
0000001011100 //data 307: 5.75
0000001111101 //data 308: 7.8125
0000001110100 //data 309: 7.25
0000000101111 //data 310: 2.9375
0000000111101 //data 311: 3.8125
0000001101010 //data 312: 6.625
0000001111000 //data 313: 7.5
0000001100111 //data 314: 6.4375
0000001011001 //data 315: 5.5625
0000001011100 //data 316: 5.75
0000001010000 //data 317: 5.0
0000010110000 //data 318: 11.0
0000011111111 //data 319: 15.9375
0000011001111 //data 320: 12.9375
0000010011110 //data 321: 9.875
0000000110101 //data 322: 3.3125
0000001010001 //data 323: 5.0625
0000001001111 //data 324: 4.9375
0000001000110 //data 325: 4.375
0000001011011 //data 326: 5.6875
0000001110110 //data 327: 7.375
0000001010111 //data 328: 5.4375
0000000000000 //data 329: 0.0
0000000000000 //data 330: 0.0
0000000000000 //data 331: 0.0
0000101111000 //data 332: 23.5
0001001110001 //data 333: 39.0625
0001001101110 //data 334: 38.875
0000111100001 //data 335: 30.0625
0000101010101 //data 336: 21.3125
0000101000101 //data 337: 20.3125
0000101000011 //data 338: 20.1875
0000101101000 //data 339: 22.5
0000101100110 //data 340: 22.375
0000101011011 //data 341: 21.6875
0000101011110 //data 342: 21.875
0000101010110 //data 343: 21.375
0000101010011 //data 344: 21.1875
0000101001111 //data 345: 20.9375
0000101010011 //data 346: 21.1875
0000101001001 //data 347: 20.5625
0000100110011 //data 348: 19.1875
0000100100011 //data 349: 18.1875
0000100100010 //data 350: 18.125
0000100001100 //data 351: 16.75
0000100000101 //data 352: 16.3125
0000100010000 //data 353: 17.0
0000100011110 //data 354: 17.875
0000101101111 //data 355: 22.9375
0000111010000 //data 356: 29.0
0000010111001 //data 357: 11.5625
0000000000000 //data 358: 0.0
0000000000000 //data 359: 0.0
0000000011111 //data 360: 1.9375
0000001000110 //data 361: 4.375
0000001000001 //data 362: 4.0625
0000000111111 //data 363: 3.9375
0000000111100 //data 364: 3.75
0000000110011 //data 365: 3.1875
0000000110111 //data 366: 3.4375
0000001001001 //data 367: 4.5625
0000001001010 //data 368: 4.625
0000001101101 //data 369: 6.8125
0000010010001 //data 370: 9.0625
0000001010010 //data 371: 5.125
0000000110000 //data 372: 3.0
0000001001101 //data 373: 4.8125
0000001110111 //data 374: 7.4375
0000001101001 //data 375: 6.5625
0000001010001 //data 376: 5.0625
0000001010110 //data 377: 5.375
0000001111001 //data 378: 7.5625
0000001101100 //data 379: 6.75
0000001011110 //data 380: 5.875
0000001011000 //data 381: 5.5
0000011000111 //data 382: 12.4375
0000011101011 //data 383: 14.6875
0000100001011 //data 384: 16.6875
0000010110010 //data 385: 11.125
0000000011100 //data 386: 1.75
0000000111111 //data 387: 3.9375
0000001011101 //data 388: 5.8125
0000001010101 //data 389: 5.3125
0000001110101 //data 390: 7.3125
0000001101100 //data 391: 6.75
0000000000000 //data 392: 0.0
0000000000000 //data 393: 0.0
0000000000000 //data 394: 0.0
0000010100000 //data 395: 10.0
0000101100101 //data 396: 22.3125
0000110111111 //data 397: 27.9375
0000111100100 //data 398: 30.25
0000110101010 //data 399: 26.625
0000101110101 //data 400: 23.3125
0000101110011 //data 401: 23.1875
0000101111000 //data 402: 23.5
0000101110001 //data 403: 23.0625
0000101100101 //data 404: 22.3125
0000101011110 //data 405: 21.875
0000101011011 //data 406: 21.6875
0000101010011 //data 407: 21.1875
0000101010000 //data 408: 21.0
0000101010000 //data 409: 21.0
0000101001100 //data 410: 20.75
0000101001100 //data 411: 20.75
0000100111011 //data 412: 19.6875
0000100100001 //data 413: 18.0625
0000100011110 //data 414: 17.875
0000100010010 //data 415: 17.125
0000100000111 //data 416: 16.4375
0000100001101 //data 417: 16.8125
0000100001011 //data 418: 16.6875
0000100011001 //data 419: 17.5625
0000101101111 //data 420: 22.9375
0000101001010 //data 421: 20.625
0000001110111 //data 422: 7.4375
0000000110010 //data 423: 3.125
0000000101011 //data 424: 2.6875
0000000001101 //data 425: 0.8125
0000000011100 //data 426: 1.75
0000000111001 //data 427: 3.5625
0000001000001 //data 428: 4.0625
0000000111011 //data 429: 3.6875
0000000111011 //data 430: 3.6875
0000000111101 //data 431: 3.8125
0000001010010 //data 432: 5.125
0000001111000 //data 433: 7.5
0000000010100 //data 434: 1.25
0000000000000 //data 435: 0.0
0000000101110 //data 436: 2.875
0000101010010 //data 437: 21.125
0000111011000 //data 438: 29.5
0000100001110 //data 439: 16.875
0000000011011 //data 440: 1.6875
0000000000000 //data 441: 0.0
0000000110010 //data 442: 3.125
0000001101000 //data 443: 6.5
0000001101010 //data 444: 6.625
0000001010101 //data 445: 5.3125
0000010111110 //data 446: 11.875
0000011110111 //data 447: 15.4375
0000011000101 //data 448: 12.3125
0000010001111 //data 449: 8.9375
0000000100110 //data 450: 2.375
0000000111010 //data 451: 3.625
0000010000011 //data 452: 8.1875
0000010000111 //data 453: 8.4375
0000000000000 //data 454: 0.0
0000000000000 //data 455: 0.0
0000000000000 //data 456: 0.0
0000001001011 //data 457: 4.6875
0001000100110 //data 458: 34.375
0001011000000 //data 459: 44.0
0000110111111 //data 460: 27.9375
0000101010010 //data 461: 21.125
0000101011100 //data 462: 21.75
0000101110001 //data 463: 23.0625
0000101110011 //data 464: 23.1875
0000101110111 //data 465: 23.4375
0000101110100 //data 466: 23.25
0000101101011 //data 467: 22.6875
0000101101000 //data 468: 22.5
0000101011101 //data 469: 21.8125
0000101011110 //data 470: 21.875
0000101010010 //data 471: 21.125
0000101001100 //data 472: 20.75
0000101001100 //data 473: 20.75
0000101001000 //data 474: 20.5
0000101001000 //data 475: 20.5
0000100111110 //data 476: 19.875
0000100100110 //data 477: 18.375
0000100011011 //data 478: 17.6875
0000100011000 //data 479: 17.5
0000100001011 //data 480: 16.6875
0000100010001 //data 481: 17.0625
0000011111100 //data 482: 15.75
0000011100001 //data 483: 14.0625
0000100001001 //data 484: 16.5625
0000101000110 //data 485: 20.375
0000110001001 //data 486: 24.5625
0000011110111 //data 487: 15.4375
0000000110111 //data 488: 3.4375
0000000000000 //data 489: 0.0
0000000000000 //data 490: 0.0
0000000100100 //data 491: 2.25
0000001000011 //data 492: 4.1875
0000000111111 //data 493: 3.9375
0000000111101 //data 494: 3.8125
0000001001010 //data 495: 4.625
0000001001011 //data 496: 4.6875
0000000010110 //data 497: 1.375
0000000000000 //data 498: 0.0
0000000001101 //data 499: 0.8125
0001001001000 //data 500: 36.5
0001011101111 //data 501: 46.9375
0000100010011 //data 502: 17.1875
0000010100000 //data 503: 10.0
0000010101110 //data 504: 10.875
0000000001100 //data 505: 0.75
0000000000000 //data 506: 0.0
0000000110001 //data 507: 3.0625
0000001111001 //data 508: 7.5625
0000001011100 //data 509: 5.75
0000010011001 //data 510: 9.5625
0000011011010 //data 511: 13.625
0000010101000 //data 512: 10.5
0000001110100 //data 513: 7.25
0000000101011 //data 514: 2.6875
0000000011011 //data 515: 1.6875
0000000101111 //data 516: 2.9375
0000000110111 //data 517: 3.4375
0000000000000 //data 518: 0.0
0000000000000 //data 519: 0.0
0000100000000 //data 520: 16.0
0001010111011 //data 521: 43.6875
0001010011010 //data 522: 41.625
0000110101110 //data 523: 26.875
0000101110001 //data 524: 23.0625
0000101000011 //data 525: 20.1875
0000101001010 //data 526: 20.625
0000101100010 //data 527: 22.125
0000101111000 //data 528: 23.5
0000101101111 //data 529: 22.9375
0000101110001 //data 530: 23.0625
0000101101110 //data 531: 22.875
0000101011111 //data 532: 21.9375
0000101100011 //data 533: 22.1875
0000101011100 //data 534: 21.75
0000101001000 //data 535: 20.5
0000101001010 //data 536: 20.625
0000101001011 //data 537: 20.6875
0000101001000 //data 538: 20.5
0000101000101 //data 539: 20.3125
0000100111101 //data 540: 19.8125
0000100100010 //data 541: 18.125
0000100011011 //data 542: 17.6875
0000100010001 //data 543: 17.0625
0000100010010 //data 544: 17.125
0000100000101 //data 545: 16.3125
0000100000000 //data 546: 16.0
0000011110100 //data 547: 15.25
0000011100110 //data 548: 14.375
0000100011111 //data 549: 17.9375
0000101100010 //data 550: 22.125
0000101011011 //data 551: 21.6875
0000011100000 //data 552: 14.0
0000000101000 //data 553: 2.5
0000000000000 //data 554: 0.0
0000000000000 //data 555: 0.0
0000000110000 //data 556: 3.0
0000001000011 //data 557: 4.1875
0000001000111 //data 558: 4.4375
0000000111100 //data 559: 3.75
0000000100101 //data 560: 2.3125
0000000000000 //data 561: 0.0
0000000000000 //data 562: 0.0
0001010110110 //data 563: 43.375
0001101111110 //data 564: 55.875
0000011000001 //data 565: 12.0625
0000000000000 //data 566: 0.0
0000000000000 //data 567: 0.0
0000001011111 //data 568: 5.9375
0000010000011 //data 569: 8.1875
0000000100111 //data 570: 2.4375
0000000011000 //data 571: 1.5
0000001001100 //data 572: 4.75
0000001111001 //data 573: 7.5625
0000010100010 //data 574: 10.125
0000010101101 //data 575: 10.8125
0000011001100 //data 576: 12.75
0000010100010 //data 577: 10.125
0000001001011 //data 578: 4.6875
0000000000000 //data 579: 0.0
0000000000000 //data 580: 0.0
0000000000000 //data 581: 0.0
0000011000000 //data 582: 12.0
0000111110010 //data 583: 31.125
0001010001011 //data 584: 40.6875
0001000010011 //data 585: 33.1875
0000111011110 //data 586: 29.875
0000110100000 //data 587: 26.0
0000101001000 //data 588: 20.5
0000101001011 //data 589: 20.6875
0000101100110 //data 590: 22.375
0000101111001 //data 591: 23.5625
0000101110110 //data 592: 23.375
0000101101111 //data 593: 22.9375
0000101110000 //data 594: 23.0
0000101101110 //data 595: 22.875
0000101100101 //data 596: 22.3125
0000101011111 //data 597: 21.9375
0000101010110 //data 598: 21.375
0000101000101 //data 599: 20.3125
0000101000110 //data 600: 20.375
0000101001110 //data 601: 20.875
0000101000111 //data 602: 20.4375
0000101000101 //data 603: 20.3125
0000100110001 //data 604: 19.0625
0000100100001 //data 605: 18.0625
0000100011001 //data 606: 17.5625
0000100010000 //data 607: 17.0
0000100001010 //data 608: 16.625
0000100001010 //data 609: 16.625
0000100000001 //data 610: 16.0625
0000100000100 //data 611: 16.25
0000100000000 //data 612: 16.0
0000011101110 //data 613: 14.875
0000100010011 //data 614: 17.1875
0000101101111 //data 615: 22.9375
0000100111000 //data 616: 19.5
0000010100010 //data 617: 10.125
0000000000000 //data 618: 0.0
0000000000000 //data 619: 0.0
0000000001110 //data 620: 0.875
0000001000001 //data 621: 4.0625
0000001000101 //data 622: 4.3125
0000000111101 //data 623: 3.8125
0000000000000 //data 624: 0.0
0000000000000 //data 625: 0.0
0000100000010 //data 626: 16.125
0010000011111 //data 627: 65.9375
0000110101100 //data 628: 26.75
0000000000000 //data 629: 0.0
0000000000000 //data 630: 0.0
0000001001000 //data 631: 4.5
0000001010101 //data 632: 5.3125
0000001010010 //data 633: 5.125
0000001011110 //data 634: 5.875
0000000111111 //data 635: 3.9375
0000001000000 //data 636: 4.0
0000001010011 //data 637: 5.1875
0000010101100 //data 638: 10.75
0000010110011 //data 639: 11.1875
0000100100101 //data 640: 18.3125
0000100011100 //data 641: 17.75
0000010000111 //data 642: 8.4375
0000000011101 //data 643: 1.8125
0000000000000 //data 644: 0.0
0000000000000 //data 645: 0.0
0000000010011 //data 646: 1.1875
0000011001111 //data 647: 12.9375
0000011111111 //data 648: 15.9375
0001001010011 //data 649: 37.1875
0001010111110 //data 650: 43.875
0000111000010 //data 651: 28.125
0000101001010 //data 652: 20.625
0000101100000 //data 653: 22.0
0000101101010 //data 654: 22.625
0000101110101 //data 655: 23.3125
0000101111000 //data 656: 23.5
0000101101111 //data 657: 22.9375
0000101101010 //data 658: 22.625
0000101101000 //data 659: 22.5
0000101101100 //data 660: 22.75
0000101100011 //data 661: 22.1875
0000101001001 //data 662: 20.5625
0000101000110 //data 663: 20.375
0000101001101 //data 664: 20.8125
0000100111111 //data 665: 19.9375
0000101000011 //data 666: 20.1875
0000100110111 //data 667: 19.4375
0000100101101 //data 668: 18.8125
0000100100011 //data 669: 18.1875
0000100011001 //data 670: 17.5625
0000100001011 //data 671: 16.6875
0000100001111 //data 672: 16.9375
0000100000110 //data 673: 16.375
0000011111110 //data 674: 15.875
0000100000101 //data 675: 16.3125
0000100000111 //data 676: 16.4375
0000011111110 //data 677: 15.875
0000011111011 //data 678: 15.6875
0000100101101 //data 679: 18.8125
0000101011111 //data 680: 21.9375
0000011000110 //data 681: 12.375
0000001011111 //data 682: 5.9375
0000000000000 //data 683: 0.0
0000000000000 //data 684: 0.0
0000000100011 //data 685: 2.1875
0000000110101 //data 686: 3.3125
0000000111111 //data 687: 3.9375
0000000000000 //data 688: 0.0
0000000000000 //data 689: 0.0
0000110111111 //data 690: 27.9375
0001110101101 //data 691: 58.8125
0000010100001 //data 692: 10.0625
0000000000000 //data 693: 0.0
0000001110010 //data 694: 7.125
0000001111001 //data 695: 7.5625
0000001001011 //data 696: 4.6875
0000001000111 //data 697: 4.4375
0000001000001 //data 698: 4.0625
0000001010000 //data 699: 5.0
0000001001001 //data 700: 4.5625
0000001000001 //data 701: 4.0625
0000010001111 //data 702: 8.9375
0000011001010 //data 703: 12.625
0000101101001 //data 704: 22.5625
0000110001111 //data 705: 24.9375
0000010110100 //data 706: 11.25
0000001100111 //data 707: 6.4375
0000000001111 //data 708: 0.9375
0000000000000 //data 709: 0.0
0000000000000 //data 710: 0.0
0000010000100 //data 711: 8.25
0000111111110 //data 712: 31.875
0001010001101 //data 713: 40.8125
0001000011101 //data 714: 33.8125
0000101110010 //data 715: 23.125
0000101010100 //data 716: 21.25
0000101110110 //data 717: 23.375
0000110000001 //data 718: 24.0625
0000101111001 //data 719: 23.5625
0000101110110 //data 720: 23.375
0000101101100 //data 721: 22.75
0000101101100 //data 722: 22.75
0000101101001 //data 723: 22.5625
0000101101000 //data 724: 22.5
0000101100000 //data 725: 22.0
0000101001010 //data 726: 20.625
0000101001001 //data 727: 20.5625
0000101000111 //data 728: 20.4375
0000100111010 //data 729: 19.625
0000100110010 //data 730: 19.125
0000100110010 //data 731: 19.125
0000100101110 //data 732: 18.875
0000100100010 //data 733: 18.125
0000100010100 //data 734: 17.25
0000100010000 //data 735: 17.0
0000100001110 //data 736: 16.875
0000100000100 //data 737: 16.25
0000100000011 //data 738: 16.1875
0000100000001 //data 739: 16.0625
0000100001110 //data 740: 16.875
0000100001001 //data 741: 16.5625
0000011110011 //data 742: 15.1875
0000011110010 //data 743: 15.125
0000100011001 //data 744: 17.5625
0000101110010 //data 745: 23.125
0000011011110 //data 746: 13.875
0000001001100 //data 747: 4.75
0000000010101 //data 748: 1.3125
0000000010000 //data 749: 1.0
0000000011000 //data 750: 1.5
0000001000000 //data 751: 4.0
0000000000000 //data 752: 0.0
0000000000000 //data 753: 0.0
0000101000001 //data 754: 20.0625
0001111010110 //data 755: 61.375
0000011101011 //data 756: 14.6875
0000000000000 //data 757: 0.0
0000000001010 //data 758: 0.625
0000001110000 //data 759: 7.0
0000001011010 //data 760: 5.625
0000001011010 //data 761: 5.625
0000001010000 //data 762: 5.0
0000001001001 //data 763: 4.5625
0000001001100 //data 764: 4.75
0000001000011 //data 765: 4.1875
0000010010010 //data 766: 9.125
0000010111101 //data 767: 11.8125
0000100110010 //data 768: 19.125
0000010110101 //data 769: 11.3125
0000011100011 //data 770: 14.1875
0000101100100 //data 771: 22.25
0000101001101 //data 772: 20.8125
0000011101110 //data 773: 14.875
0000101011001 //data 774: 21.5625
0001001010001 //data 775: 37.0625
0001000110100 //data 776: 35.25
0000110100001 //data 777: 26.0625
0000100101100 //data 778: 18.75
0000101000101 //data 779: 20.3125
0000110001011 //data 780: 24.6875
0000110001100 //data 781: 24.75
0000101111001 //data 782: 23.5625
0000101111010 //data 783: 23.625
0000101110011 //data 784: 23.1875
0000101101101 //data 785: 22.8125
0000101101011 //data 786: 22.6875
0000101101110 //data 787: 22.875
0000101101001 //data 788: 22.5625
0000101011010 //data 789: 21.625
0000101010001 //data 790: 21.0625
0000101001000 //data 791: 20.5
0000100111111 //data 792: 19.9375
0000100110010 //data 793: 19.125
0000100101100 //data 794: 18.75
0000100101110 //data 795: 18.875
0000100101001 //data 796: 18.5625
0000100011101 //data 797: 17.8125
0000100010011 //data 798: 17.1875
0000100001110 //data 799: 16.875
0000100001010 //data 800: 16.625
0000100000110 //data 801: 16.375
0000100000100 //data 802: 16.25
0000100001001 //data 803: 16.5625
0000100001001 //data 804: 16.5625
0000100001001 //data 805: 16.5625
0000011111000 //data 806: 15.5
0000011011100 //data 807: 13.75
0000011110010 //data 808: 15.125
0000100110011 //data 809: 19.1875
0000101110010 //data 810: 23.125
0000010000011 //data 811: 8.1875
0000001000111 //data 812: 4.4375
0000000101011 //data 813: 2.6875
0000000000101 //data 814: 0.3125
0000000100010 //data 815: 2.125
0000000110010 //data 816: 3.125
0000000000000 //data 817: 0.0
0000000000000 //data 818: 0.0
0001101000000 //data 819: 52.0
0001010001101 //data 820: 40.8125
0000000000000 //data 821: 0.0
0000000000000 //data 822: 0.0
0000000010101 //data 823: 1.3125
0000001100010 //data 824: 6.125
0000001101010 //data 825: 6.625
0000001010011 //data 826: 5.1875
0000001000011 //data 827: 4.1875
0000001000010 //data 828: 4.125
0000001000011 //data 829: 4.1875
0000010010110 //data 830: 9.375
0000010111011 //data 831: 11.6875
0000100001001 //data 832: 16.5625
0000001000000 //data 833: 4.0
0000000000000 //data 834: 0.0
0001001011100 //data 835: 37.75
0001101001000 //data 836: 52.5
0001010110011 //data 837: 43.1875
0001000111110 //data 838: 35.875
0000110001100 //data 839: 24.75
0000100110010 //data 840: 19.125
0000100010010 //data 841: 17.125
0000101100000 //data 842: 22.0
0000101111110 //data 843: 23.875
0000110001000 //data 844: 24.5
0000110000011 //data 845: 24.1875
0000101111000 //data 846: 23.5
0000101110011 //data 847: 23.1875
0000101110011 //data 848: 23.1875
